Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,class
1,39,1,9500,1,19,133.1,1,37,37,9,7,116.0,0,0,0,1,0,1,26,0,7,8,6,10.98333333,7,8,6,10.98333333,7.6,2.6,0.32,Graduate
1,18,2,9238,1,1,121.0,1,19,1,4,3,121.4,1,0,0,1,0,1,19,0,6,8,4,10.75,6,11,5,11.5,15.5,2.8,-4.06,Graduate
1,53,1,9085,1,42,140.0,1,1,3,4,2,142.8,1,0,0,0,0,1,20,0,12,15,11,13.38461538,9,13,7,14.28571429,8.9,1.4,3.51,Graduate
1,17,1,9670,1,1,133.1,1,1,37,4,9,96.0,1,0,0,1,0,1,25,0,6,8,6,11.28571429,6,10,5,12.2,15.5,2.8,-4.06,Enrolled
1,43,1,8014,0,1,131.0,1,19,37,8,5,125.0,0,0,0,1,1,0,24,0,6,13,0,0.0,6,6,0,0.0,16.2,0.3,-0.92,Dropout
1,17,6,9119,1,1,124.0,1,19,19,4,0,126.1,1,0,0,1,1,0,20,0,5,7,4,13.0,5,9,5,14.83333333,7.6,2.6,0.32,Graduate
2,39,1,9003,1,1,120.0,1,37,37,9,9,155.8,0,0,0,1,1,0,29,0,6,9,6,16.11111111,6,7,6,13.5,13.9,-0.3,0.79,Graduate
1,1,1,9773,1,1,133.1,1,1,3,9,9,116.0,0,0,0,1,1,0,20,0,6,8,6,11.5,6,8,6,11.0,16.2,0.3,-0.92,Graduate
1,44,1,9130,1,39,110.0,1,3,4,2,2,110.0,1,0,0,1,1,0,20,0,6,15,4,10.75,6,12,2,10.5,13.9,-0.3,0.79,Dropout
1,39,1,9670,1,19,133.1,1,19,1,5,8,97.2,1,0,0,1,1,1,24,0,6,10,4,11.6,6,8,5,13.0,11.1,0.6,2.02,Graduate
1,39,1,9500,1,19,133.1,1,1,3,2,2,100.0,0,0,1,1,1,0,24,0,7,21,0,0.0,7,7,0,0.0,16.2,0.3,-0.92,Dropout
1,7,1,9119,1,40,140.0,1,3,1,2,5,140.0,0,0,0,1,1,0,23,0,5,5,5,13.8,5,7,5,14.14285714,11.1,0.6,2.02,Graduate
1,43,1,9556,1,1,130.0,1,1,37,5,5,128.0,1,0,0,1,1,0,20,0,7,8,7,13.58571429,8,8,8,14.6875,15.5,2.8,-4.06,Graduate
1,17,2,9670,1,1,110.0,1,1,1,4,10,115.3,1,0,0,1,1,0,19,0,6,8,6,13.85714286,6,8,5,13.0,15.5,2.8,-4.06,Graduate
4,39,1,9003,1,1,140.0,1,37,37,9,8,150.0,0,0,0,1,1,0,28,0,6,12,5,12.0,6,10,6,12.33333333,11.1,0.6,2.02,Enrolled
1,44,1,9003,1,39,160.0,1,1,38,4,4,160.0,1,0,0,1,1,1,20,0,6,9,6,13.44444444,6,9,5,12.6,13.9,-0.3,0.79,Graduate
1,1,1,9070,1,1,138.0,1,38,37,3,3,133.1,0,0,0,1,1,0,18,0,6,6,6,14.0,6,7,6,13.85714286,8.9,1.4,3.51,Graduate
1,1,1,9670,1,1,126.0,1,1,1,90,90,119.0,1,0,1,1,1,0,20,0,6,10,1,12.0,6,0,0,0.0,10.8,1.4,1.74,Dropout
2,39,1,9991,0,1,120.0,1,37,19,5,3,156.0,1,0,0,1,1,0,33,0,5,5,5,14.2,5,6,5,13.83333333,10.8,1.4,1.74,Graduate
2,39,1,9500,1,1,130.0,1,37,37,191,183,163.7,0,0,0,1,0,0,35,0,7,11,5,13.34,7,9,5,10.84,12.4,0.5,1.79,Enrolled
1,39,1,9500,1,40,130.0,1,37,37,9,7,130.0,0,0,0,1,0,0,27,0,8,12,7,12.45714286,8,12,7,12.45714286,12.7,3.7,-1.7,Enrolled
1,17,5,9773,1,1,122.0,1,38,38,7,7,123.1,1,0,0,0,0,0,19,0,6,12,3,11.0,6,12,3,12.0,9.4,-0.8,-3.12,Dropout
1,39,1,9991,0,1,160.0,41,37,19,9,9,160.0,0,0,0,1,0,1,31,1,5,13,4,10.5,5,10,4,10.5,15.5,2.8,-4.06,Enrolled
1,1,1,171,1,1,134.0,1,19,37,7,7,136.1,1,0,0,1,1,0,19,0,0,0,0,0.0,0,0,0,0.0,9.4,-0.8,-3.12,Graduate
1,43,1,9070,1,1,134.0,1,19,37,7,7,132.7,1,0,0,1,1,0,22,0,13,13,13,14.0,12,13,12,13.0,15.5,2.8,-4.06,Graduate
1,43,1,9500,1,1,140.0,100,1,1,6,6,128.2,0,0,0,1,0,0,39,1,7,0,0,0.0,8,0,0,0.0,12.7,3.7,-1.7,Dropout
1,17,1,9254,1,1,127.0,1,1,1,4,8,126.7,1,0,0,0,1,0,22,0,1,1,0,0.0,6,0,0,0.0,12.4,0.5,1.79,Dropout
2,39,1,9991,0,1,133.1,1,37,19,9,10,150.0,0,0,0,1,1,0,47,0,5,8,4,10.0,5,8,4,12.5,9.4,-0.8,-3.12,Enrolled
1,17,1,171,1,1,143.0,1,19,37,5,9,156.3,1,0,0,1,1,1,19,0,0,0,0,0.0,0,0,0,0.0,11.1,0.6,2.02,Graduate
1,10,1,9254,1,1,115.0,24,3,1,9,9,116.1,1,0,0,1,0,0,19,1,6,6,6,13.5,6,6,6,14.33333333,12.4,0.5,1.79,Graduate
1,17,1,9500,1,1,131.0,1,19,37,9,9,123.8,1,0,0,1,0,0,19,0,7,0,0,0.0,8,0,0,0.0,15.5,2.8,-4.06,Dropout
1,1,1,171,1,1,146.0,1,19,37,9,7,153.0,1,0,0,1,0,1,21,0,17,18,17,13.38888889,17,18,17,14.88888889,11.1,0.6,2.02,Graduate
1,7,1,9500,1,5,140.0,1,19,1,4,1,140.0,1,0,0,0,0,0,39,0,7,0,0,0.0,8,0,0,0.0,12.4,0.5,1.79,Dropout
1,17,1,171,1,1,135.0,1,19,1,4,1,131.9,1,0,0,1,1,0,19,0,12,12,12,13.58333333,11,12,11,13.58333333,8.9,1.4,3.51,Graduate
1,1,1,171,1,1,133.0,1,37,19,9,8,141.4,0,0,0,1,1,1,20,0,0,0,0,0.0,0,0,0,0.0,13.9,-0.3,0.79,Enrolled
1,39,1,9147,1,12,133.1,1,1,1,9,4,140.0,1,0,1,0,1,0,24,0,5,5,0,0.0,5,5,0,0.0,12.7,3.7,-1.7,Dropout
1,39,1,9991,0,1,120.0,1,19,19,9,9,115.0,1,0,0,1,1,0,27,0,5,9,1,10.0,5,5,0,0.0,12.7,3.7,-1.7,Dropout
2,39,1,9991,0,1,133.1,1,37,37,9,9,168.0,0,0,0,1,1,0,29,0,5,5,5,15.2,5,5,5,15.2,11.1,0.6,2.02,Graduate
1,17,1,9085,1,1,130.0,1,19,1,9,4,101.3,1,0,0,1,1,0,20,0,6,12,4,12.8,6,17,0,0.0,12.4,0.5,1.79,Dropout
1,1,1,9670,1,1,125.0,1,19,1,7,4,122.6,0,0,0,1,1,0,21,0,5,7,5,11.16666667,5,5,4,11.0,9.4,-0.8,-3.12,Dropout
1,1,1,171,1,1,134.0,1,3,2,2,2,141.7,1,0,0,1,1,0,18,0,0,0,0,0.0,0,0,0,0.0,7.6,2.6,0.32,Enrolled
1,1,1,9500,1,1,151.0,1,1,1,4,3,132.3,0,0,0,1,1,0,19,0,8,9,7,12.82857143,8,9,7,12.82857143,12.7,3.7,-1.7,Graduate
1,17,1,9773,1,1,112.0,1,1,1,5,1,111.7,0,0,1,0,1,0,19,0,6,6,6,12.5,6,10,4,12.6,15.5,2.8,-4.06,Dropout
1,39,1,9119,1,1,120.0,1,37,37,9,9,98.7,0,0,0,1,1,1,28,0,5,12,3,10.0,5,10,3,12.4,12.4,0.5,1.79,Graduate
1,15,1,9254,1,1,140.0,26,19,1,9,7,140.0,1,0,0,0,0,0,21,1,6,6,6,11.5,6,10,4,13.25,13.9,-0.3,0.79,Graduate
1,10,1,9500,1,1,140.0,24,3,3,2,9,140.0,1,0,1,0,0,0,23,1,8,11,7,11.32857143,8,11,7,11.32857143,12.7,3.7,-1.7,Dropout
4,39,1,9003,1,1,133.1,1,19,19,9,4,100.7,0,0,0,1,0,0,39,0,6,15,2,13.0,6,13,3,13.0,15.5,2.8,-4.06,Enrolled
1,17,3,9500,1,1,143.0,1,38,1,9,5,133.8,1,0,0,1,0,0,18,0,7,7,6,13.03333333,7,7,6,13.03333333,7.6,2.6,0.32,Graduate
2,15,1,9773,1,1,133.1,41,37,37,9,6,100.0,0,0,0,1,0,0,59,1,6,8,6,12.16666667,6,7,4,11.75,11.1,0.6,2.02,Graduate
1,7,1,9119,1,4,180.0,1,4,3,2,7,180.0,0,0,1,1,1,0,30,0,5,6,4,14.5,5,10,3,16.2,13.9,-0.3,0.79,Enrolled
1,1,1,9085,1,1,136.0,1,1,38,9,9,130.8,1,0,0,1,0,0,18,0,5,7,5,14.4,5,5,5,13.6,12.7,3.7,-1.7,Graduate
2,44,1,9991,0,39,140.0,1,37,37,9,9,140.0,0,0,0,1,0,0,41,0,6,10,4,12.25,7,9,6,12.5,9.4,-0.8,-3.12,Enrolled
1,39,1,9500,1,1,130.0,1,37,19,9,8,106.2,1,0,0,1,0,0,27,0,7,14,0,0.0,7,14,0,0.0,11.1,0.6,2.02,Dropout
1,1,1,9238,1,1,141.0,1,38,19,9,10,125.6,1,0,0,1,0,1,18,0,6,6,6,12.66666667,6,6,6,12.0,9.4,-0.8,-3.12,Graduate
1,18,5,9853,1,1,121.0,1,38,19,7,7,117.5,1,0,1,0,0,0,20,0,6,14,2,12.0,6,14,3,11.66666667,10.8,1.4,1.74,Dropout
2,39,1,9119,1,3,120.0,1,37,37,4,7,122.5,0,0,0,0,0,0,32,0,5,6,0,0.0,5,5,0,0.0,12.7,3.7,-1.7,Dropout
1,17,1,9147,1,1,129.0,1,38,37,3,5,132.9,1,0,0,1,0,0,19,0,5,5,3,11.66666667,5,10,4,10.8,9.4,-0.8,-3.12,Dropout
2,39,1,9853,1,12,133.1,1,37,37,7,8,103.0,0,0,0,1,0,0,41,0,6,0,0,0.0,6,0,0,0.0,16.2,0.3,-0.92,Dropout
4,17,5,8014,0,1,100.0,1,19,19,90,90,107.0,0,0,0,1,0,0,38,0,5,12,1,10.0,5,10,0,0.0,10.8,1.4,1.74,Dropout
1,7,1,9130,1,2,133.1,6,42,1,4,9,100.0,0,0,0,1,1,0,35,1,7,8,0,0.0,6,9,0,0.0,8.9,1.4,3.51,Dropout
1,39,1,8014,0,1,133.1,1,34,34,0,0,100.0,1,0,0,1,0,0,27,0,6,11,4,12.25,6,16,3,12.0,7.6,2.6,0.32,Dropout
1,17,1,9070,1,1,139.0,1,1,37,4,9,131.3,1,0,0,1,0,0,19,0,6,10,4,12.0,6,6,6,12.5,7.6,2.6,0.32,Graduate
1,18,1,9773,1,1,125.0,1,19,37,9,5,122.2,0,0,0,0,0,0,18,0,6,7,5,12.6,6,6,5,11.8,11.1,0.6,2.02,Enrolled
2,39,1,9991,0,9,133.1,1,34,34,0,0,118.4,0,0,0,0,0,0,39,0,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32,Dropout
2,7,1,9254,1,2,100.0,1,37,37,9,9,100.0,0,0,0,0,0,0,37,0,5,5,0,0.0,5,10,0,0.0,10.8,1.4,1.74,Dropout
5,39,1,9500,1,1,110.0,1,38,38,9,9,110.0,0,0,0,0,0,0,37,0,8,8,0,0.0,8,8,0,0.0,12.7,3.7,-1.7,Dropout
2,43,1,8014,0,1,133.1,1,34,34,0,0,100.0,0,0,0,1,0,1,35,0,16,16,16,12.6875,13,13,13,12.0,9.4,-0.8,-3.12,Graduate
1,43,1,9147,1,1,123.0,1,37,37,9,9,106.2,0,0,0,1,0,0,49,0,13,22,10,10.4,9,18,6,10.66666667,12.7,3.7,-1.7,Graduate
1,7,1,9147,1,40,110.0,1,37,37,9,9,110.0,0,0,0,1,0,0,52,0,15,26,14,10.46666667,12,16,12,10.92307692,13.9,-0.3,0.79,Graduate
1,1,2,9085,1,1,130.0,1,1,38,5,5,122.3,1,0,0,1,0,0,18,0,5,10,5,14.33333333,5,8,5,13.0,9.4,-0.8,-3.12,Graduate
1,39,1,8014,0,1,133.1,1,37,37,9,9,112.5,0,0,0,1,0,1,30,0,7,7,6,14.66666667,6,7,6,14.33333333,10.8,1.4,1.74,Graduate
1,1,2,9500,1,1,97.0,1,1,19,2,7,98.1,1,0,0,1,0,0,21,0,7,7,7,12.83571429,8,8,8,14.23125,11.1,0.6,2.02,Graduate
1,1,1,9119,1,1,130.0,1,37,19,9,5,140.2,1,0,0,1,1,0,20,0,5,5,0,0.0,5,0,0,0.0,9.4,-0.8,-3.12,Dropout
1,17,1,9147,1,1,139.0,1,1,38,6,6,143.6,1,0,1,1,1,0,18,0,5,9,0,0.0,5,5,0,0.0,7.6,2.6,0.32,Enrolled
1,16,1,171,1,1,150.0,1,37,37,9,9,134.6,1,0,0,1,1,0,19,0,0,0,0,0.0,0,0,0,0.0,7.6,2.6,0.32,Dropout
1,1,3,9500,1,1,141.0,1,3,19,2,10,126.8,1,0,0,1,1,0,18,0,8,8,8,13.24875,8,8,8,13.24875,9.4,-0.8,-3.12,Graduate
1,15,1,33,1,1,133.1,41,2,3,2,4,100.0,0,0,0,1,1,0,20,1,7,10,7,12.85714286,7,7,4,12.75,8.9,1.4,3.51,Enrolled
1,17,1,9130,1,1,137.0,1,38,19,5,7,130.0,1,0,0,1,0,0,21,0,6,12,5,13.6,6,10,4,14.25,12.4,0.5,1.79,Enrolled
1,1,4,9147,1,1,116.0,1,1,1,3,4,113.6,1,0,0,1,0,1,22,0,5,6,3,14.0,5,8,5,12.4,11.1,0.6,2.02,Graduate
1,44,1,9130,1,39,140.0,1,19,19,5,5,140.0,1,0,1,0,0,0,20,0,6,11,3,12.0,6,11,2,11.0,12.4,0.5,1.79,Enrolled
1,17,4,9085,1,1,106.0,1,37,1,3,9,106.0,0,0,0,1,0,0,20,0,6,9,6,13.16666667,6,8,4,14.0,13.9,-0.3,0.79,Enrolled
1,17,6,9238,1,1,135.0,1,1,19,7,7,126.6,1,0,0,1,0,1,19,0,6,8,6,13.625,6,7,6,12.16666667,12.7,3.7,-1.7,Graduate
1,17,5,9500,1,1,144.0,1,19,38,9,5,130.7,1,0,0,1,0,1,18,0,7,8,7,14.85,8,9,8,15.61111111,13.9,-0.3,0.79,Graduate
1,1,2,9147,1,1,108.0,1,1,19,4,4,105.9,1,0,0,1,1,0,21,0,5,9,4,10.75,5,6,5,11.4,11.1,0.6,2.02,Graduate
1,15,1,9556,1,1,137.0,26,19,1,9,4,137.0,0,0,1,1,0,0,19,1,7,11,0,0.0,7,11,2,11.66666667,8.9,1.4,3.51,Enrolled
1,43,1,9130,1,1,133.1,6,37,37,9,6,100.0,0,0,0,1,0,0,37,1,6,0,0,0.0,6,0,0,0.0,13.9,-0.3,0.79,Dropout
2,1,1,8014,0,1,121.0,1,37,37,9,9,114.4,1,0,0,1,0,0,45,0,12,14,12,14.0,7,12,7,13.85714286,7.6,2.6,0.32,Enrolled
1,39,1,9003,1,19,133.1,1,37,37,9,10,120.0,0,0,1,0,1,0,38,0,6,8,0,0.0,6,10,0,0.0,16.2,0.3,-0.92,Dropout
6,39,1,9991,0,12,130.0,1,37,37,90,90,119.0,1,0,0,0,1,0,55,0,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32,Dropout
5,39,1,9003,1,1,133.1,1,37,37,9,7,110.0,0,0,1,0,0,0,28,0,6,17,5,13.0,6,11,4,11.75,13.9,-0.3,0.79,Dropout
5,7,1,9991,0,2,120.0,1,37,37,6,6,120.0,0,0,0,1,0,0,46,0,8,12,8,12.375,9,11,5,12.4,8.9,1.4,3.51,Graduate
1,1,4,171,1,1,131.0,1,19,19,4,4,119.8,1,1,0,1,0,0,22,0,0,0,0,0.0,0,0,0,0.0,16.2,0.3,-0.92,Graduate
2,39,2,9670,1,19,133.1,1,37,37,9,9,135.6,0,0,0,1,0,0,46,0,6,10,5,11.4,6,9,4,13.75,12.4,0.5,1.79,Dropout
1,39,1,9991,0,1,100.0,1,19,37,5,5,120.7,0,0,0,1,0,0,28,0,5,9,4,11.25,5,7,4,13.0,7.6,2.6,0.32,Enrolled
1,1,3,9085,1,1,131.0,1,37,19,9,8,136.3,1,0,1,0,0,0,18,0,5,7,3,13.0,5,8,3,12.0,7.6,2.6,0.32,Dropout
1,16,1,171,1,1,158.0,1,38,37,9,9,164.3,1,0,0,1,1,1,18,0,0,0,0,0.0,0,0,0,0.0,10.8,1.4,1.74,Enrolled
1,1,1,9773,1,1,146.0,1,37,37,9,7,149.2,1,0,0,1,1,1,21,0,6,6,6,13.5,6,6,6,14.16666667,12.7,3.7,-1.7,Graduate
1,16,2,9070,1,1,133.0,1,1,3,4,2,122.5,1,0,0,1,0,0,18,0,6,11,1,11.0,6,11,4,11.0,7.6,2.6,0.32,Enrolled
1,43,1,9991,0,1,120.0,1,19,37,3,9,100.0,0,0,0,1,0,0,34,0,5,9,0,0.0,5,10,1,11.0,13.9,-0.3,0.79,Dropout
1,17,1,9853,1,1,119.0,1,37,38,9,9,125.0,1,0,0,1,0,1,21,0,6,9,5,12.0,6,8,5,11.2,10.8,1.4,1.74,Dropout
1,1,1,9773,1,1,132.0,1,37,19,9,9,131.0,1,0,0,1,0,1,18,0,6,8,5,13.0,6,7,6,13.0,15.5,2.8,-4.06,Graduate
1,1,1,171,1,1,130.0,1,29,38,9,8,122.0,1,0,0,1,1,0,20,0,0,0,0,0.0,0,0,0,0.0,7.6,2.6,0.32,Graduate
1,1,1,9147,1,1,132.0,1,38,37,7,7,131.3,1,0,0,1,0,0,18,0,5,8,4,12.0,5,8,4,12.25,9.4,-0.8,-3.12,Enrolled
1,17,2,9119,1,1,133.1,1,1,2,3,3,117.0,1,0,0,1,1,0,21,0,5,10,5,11.16666667,5,10,3,10.8,12.4,0.5,1.79,Enrolled
1,17,1,9254,1,1,119.0,1,37,37,5,4,118.0,1,0,0,1,1,0,19,0,6,13,2,10.5,6,11,1,12.0,10.8,1.4,1.74,Dropout
1,17,2,8014,0,1,134.0,1,1,19,4,99,126.0,1,0,0,1,1,0,22,0,6,7,6,12.66666667,6,6,6,12.16666667,7.6,2.6,0.32,Graduate
1,44,1,9003,1,39,120.0,1,1,19,4,7,120.0,0,0,0,1,1,0,23,0,6,6,1,11.0,6,8,0,0.0,15.5,2.8,-4.06,Dropout
1,17,4,171,1,1,172.0,1,3,1,2,10,155.6,1,0,0,1,1,0,19,0,0,0,0,0.0,0,0,0,0.0,9.4,-0.8,-3.12,Dropout
1,1,4,9147,1,1,120.0,1,19,38,5,5,122.8,1,0,0,1,1,0,18,0,5,6,4,11.5,5,12,2,10.33333333,10.8,1.4,1.74,Enrolled
1,1,3,171,1,1,129.0,1,38,37,9,3,127.3,1,0,1,0,1,1,19,0,0,0,0,0.0,0,0,0,0.0,9.4,-0.8,-3.12,Dropout
1,17,1,9147,1,1,118.0,1,1,38,9,9,118.4,1,0,0,1,1,0,19,0,5,10,2,10.5,5,5,4,11.75,12.4,0.5,1.79,Enrolled
1,1,1,9670,1,1,127.0,1,1,37,4,9,128.1,0,0,0,1,1,0,19,0,5,8,4,12.5,5,6,4,11.0,7.6,2.6,0.32,Enrolled
1,1,2,9500,1,1,133.1,1,37,37,9,9,99.0,1,0,0,1,1,0,22,0,7,9,6,12.83333333,8,12,6,12.5,16.2,0.3,-0.92,Enrolled
1,1,1,9773,1,1,164.0,1,19,1,9,9,161.2,0,0,0,1,1,1,18,0,6,7,6,15.57142857,6,7,6,16.14285714,13.9,-0.3,0.79,Graduate
1,17,1,9238,1,1,136.0,1,37,37,7,7,140.9,1,0,0,1,1,0,18,0,6,10,4,12.0,6,7,5,11.8,9.4,-0.8,-3.12,Dropout
1,17,1,9773,1,1,117.0,1,38,38,9,9,111.1,0,0,1,1,1,0,19,0,6,6,4,11.25,6,6,3,11.33333333,16.2,0.3,-0.92,Dropout
1,1,4,171,1,1,131.0,1,1,1,0,3,149.9,1,0,0,1,1,0,18,0,0,0,0,0.0,0,0,0,0.0,11.1,0.6,2.02,Graduate
1,17,6,9670,1,1,110.0,1,1,19,4,10,111.3,0,0,0,1,1,0,21,0,6,10,6,12.28571429,6,11,4,14.25,15.5,2.8,-4.06,Enrolled
1,1,2,9254,1,1,125.0,1,1,19,4,1,121.5,1,0,0,1,1,0,18,0,6,12,5,11.0,6,11,3,10.33333333,9.4,-0.8,-3.12,Enrolled
1,44,1,9003,1,39,120.0,1,19,38,6,6,120.0,1,0,0,1,1,0,19,0,6,8,6,12.14285714,6,11,5,13.6,12.4,0.5,1.79,Graduate
1,39,1,9003,1,19,133.1,1,1,19,9,8,120.0,0,0,1,0,1,0,27,0,6,11,2,11.5,6,7,0,0.0,8.9,1.4,3.51,Dropout
1,53,1,9003,1,42,130.0,1,38,38,9,9,130.0,1,0,1,1,1,0,20,0,12,16,11,12.54545455,10,12,8,11.625,8.9,1.4,3.51,Enrolled
1,1,5,9254,1,1,101.0,1,3,19,3,9,98.9,1,0,0,1,1,0,20,0,6,10,4,13.0,6,6,6,13.0,12.4,0.5,1.79,Graduate
1,1,6,9500,1,1,141.0,1,4,3,2,1,136.3,1,0,0,1,1,0,18,0,8,9,8,12.8875,8,9,8,12.8875,9.4,-0.8,-3.12,Graduate
1,17,1,9773,1,1,128.0,1,38,19,9,10,125.2,1,0,0,1,1,0,18,0,6,6,6,12.66666667,6,7,5,13.6,12.4,0.5,1.79,Enrolled
1,1,2,9070,1,1,145.0,1,38,19,7,7,130.0,1,0,0,1,1,0,18,0,6,7,6,12.83333333,6,7,6,12.57142857,8.9,1.4,3.51,Graduate
1,1,1,9147,1,1,160.0,1,1,38,4,7,141.5,1,0,0,1,1,0,18,0,5,10,3,10.66666667,5,11,2,12.5,9.4,-0.8,-3.12,Dropout
1,16,5,9085,1,1,134.0,1,19,37,8,8,123.9,1,0,0,1,1,0,18,0,5,11,5,13.0,5,7,5,12.4,9.4,-0.8,-3.12,Enrolled
1,17,2,9500,1,1,125.0,1,19,19,5,5,114.5,1,0,0,1,0,0,18,0,7,11,6,11.98333333,8,12,8,12.28125,16.2,0.3,-0.92,Graduate
1,39,1,8014,0,15,133.1,1,34,34,0,0,100.0,1,0,0,0,0,0,37,0,5,9,0,0.0,5,5,0,0.0,9.4,-0.8,-3.12,Dropout
2,39,1,8014,0,1,120.0,1,38,37,5,3,110.5,0,0,0,1,0,1,36,0,6,6,6,11.83333333,6,6,6,11.5,10.8,1.4,1.74,Graduate
2,39,1,9085,1,19,133.1,1,19,19,9,5,101.0,1,0,0,1,0,0,26,0,6,21,3,12.66666667,6,15,2,11.0,15.5,2.8,-4.06,Dropout
1,1,1,9085,1,1,121.0,1,37,38,6,9,121.0,0,0,0,1,0,0,19,0,5,9,4,13.75,5,8,4,14.5,7.6,2.6,0.32,Graduate
1,39,1,8014,0,1,120.0,1,37,1,7,4,95.0,1,0,0,1,0,0,24,0,6,8,5,11.4,6,8,5,11.8,15.5,2.8,-4.06,Dropout
1,1,2,9773,1,1,130.0,109,19,1,9,9,126.9,1,0,0,1,0,1,19,1,6,8,6,13.16666667,6,6,6,13.0,11.1,0.6,2.02,Dropout
1,42,1,9670,1,1,130.0,1,1,1,9,10,116.3,1,0,0,1,0,1,20,0,7,10,6,12.83333333,8,8,5,11.8,12.7,3.7,-1.7,Graduate
1,18,1,9670,1,1,128.0,1,19,3,9,7,120.0,1,0,0,1,0,0,19,0,6,8,6,14.125,6,10,5,14.5,11.1,0.6,2.02,Graduate
1,1,1,9085,1,1,126.0,1,38,37,9,9,123.6,1,0,0,1,0,0,21,0,5,10,3,11.66666667,5,5,5,13.0,10.8,1.4,1.74,Graduate
2,39,1,9556,1,1,120.0,1,37,37,9,4,150.0,0,0,0,0,0,0,50,0,7,18,6,10.25,7,14,4,11.25,12.7,3.7,-1.7,Dropout
2,39,1,9556,1,1,100.0,1,37,37,9,9,120.0,0,0,0,1,0,0,47,0,7,16,6,12.51428571,7,15,4,11.75,12.7,3.7,-1.7,Dropout
1,42,1,9853,1,1,120.0,1,1,19,4,7,111.3,0,0,0,1,0,0,24,0,13,17,10,11.5,13,18,9,10.44444444,16.2,0.3,-0.92,Dropout
1,39,1,9991,0,1,110.0,1,37,37,7,10,150.0,0,0,0,0,0,0,48,0,5,5,1,10.0,5,5,0,0.0,15.5,2.8,-4.06,Dropout
1,1,1,9085,1,1,127.0,1,37,2,9,4,123.2,1,0,0,1,0,1,18,0,6,7,6,15.71428571,6,17,5,12.77777778,12.4,0.5,1.79,Graduate
1,44,1,9991,0,39,130.0,1,37,37,5,5,130.0,1,0,0,1,1,0,32,0,6,9,4,12.5,7,7,4,11.0,9.4,-0.8,-3.12,Dropout
1,1,1,9670,1,1,141.0,1,19,3,4,0,137.9,1,0,0,0,1,0,20,0,5,6,3,12.0,5,5,4,12.75,7.6,2.6,0.32,Dropout
1,39,1,9119,1,1,120.0,1,37,38,9,8,100.0,0,0,1,1,1,0,24,0,5,11,0,0.0,5,5,0,0.0,16.2,0.3,-0.92,Dropout
2,39,1,9130,1,19,133.1,1,37,38,9,9,120.0,0,0,0,1,1,0,53,0,5,9,4,12.25,5,8,4,11.75,9.4,-0.8,-3.12,Graduate
2,39,1,9773,1,19,133.1,1,19,19,9,4,131.0,0,0,1,0,1,0,42,0,4,5,0,0.0,4,4,0,0.0,13.9,-0.3,0.79,Dropout
2,39,1,9991,0,12,133.1,1,37,37,9,9,133.8,1,0,0,1,1,0,52,0,5,5,5,13.6,5,5,5,14.2,7.6,2.6,0.32,Graduate
1,43,1,8014,0,1,130.0,1,38,3,132,122,100.0,0,0,0,1,1,0,54,0,13,14,13,13.30769231,11,12,11,12.81818182,12.7,3.7,-1.7,Enrolled
2,39,1,9991,0,1,110.0,1,37,37,9,10,150.0,0,0,0,1,1,0,49,0,5,6,5,12.2,5,9,5,11.8,15.5,2.8,-4.06,Graduate
1,17,1,9670,1,1,125.0,1,38,37,7,5,126.4,0,0,0,1,1,1,18,0,6,7,6,12.28571429,6,7,6,13.33333333,16.2,0.3,-0.92,Graduate
2,39,1,9130,1,1,130.0,1,1,19,6,6,154.0,1,0,0,1,1,0,37,0,5,12,3,12.0,5,8,4,13.0,10.8,1.4,1.74,Graduate
1,1,1,9500,1,1,121.0,1,1,1,4,4,114.9,0,0,0,1,1,1,21,0,7,9,6,13.34285714,8,10,7,11.65,12.4,0.5,1.79,Graduate
1,39,1,9670,1,9,133.1,1,37,37,5,3,110.0,0,0,1,1,1,0,26,0,5,5,0,0.0,5,5,0,0.0,9.4,-0.8,-3.12,Dropout
1,1,1,9070,1,1,147.0,1,3,1,2,3,149.8,1,0,0,1,1,0,20,0,12,12,11,14.27272727,12,12,11,14.81818182,16.2,0.3,-0.92,Graduate
1,1,4,9500,1,1,128.0,1,1,37,4,3,117.9,1,0,0,1,0,1,19,0,7,9,7,12.1375,8,9,8,12.91111111,12.4,0.5,1.79,Graduate
1,1,2,9070,1,1,164.0,1,38,38,9,7,165.8,1,0,0,1,0,0,18,0,6,7,6,14.16666667,6,7,6,14.85714286,9.4,-0.8,-3.12,Graduate
1,17,5,9500,1,1,137.0,1,1,1,4,4,127.6,1,0,0,1,0,0,18,0,7,7,7,13.52857143,8,9,8,14.65555556,12.4,0.5,1.79,Graduate
